,league,season,game,round,week,date,home_team,away_team,home_score,away_score,status,game_id,url,team_x,home_Expected goals (xG),home_xG non-penalty,home_xG on target (xGOT),home_xG open play,home_xG set play,home_Blocked shots,home_Hit woodwork,home_Shots inside box,home_Shots off target,home_Shots on target,home_Shots outside box,home_Total shots,home_Accurate passes,home_Ball possession,home_Big chances,home_Big chances missed,home_Corners,home_Fouls committed,home_Accurate passes (%),home_Accurate crosses,home_Accurate long balls,home_Offsides,home_Opposition half,home_Own half,home_Passes,home_Throws,home_Accurate crosses (%),home_Accurate long balls (%),home_Touches in opposition box,team_y,away_Expected goals (xG),away_xG non-penalty,away_xG on target (xGOT),away_xG open play,away_xG set play,away_Blocked shots,away_Hit woodwork,away_Shots inside box,away_Shots off target,away_Shots on target,away_Shots outside box,away_Total shots,away_Accurate passes,away_Ball possession,away_Big chances,away_Big chances missed,away_Corners,away_Fouls committed,away_Accurate passes (%),away_Accurate crosses,away_Accurate long balls,away_Offsides,away_Opposition half,away_Own half,away_Passes,away_Throws,away_Accurate crosses (%),away_Accurate long balls (%),away_Touches in opposition box
275,ITA-Serie A,2223,2023-04-02 Roma-Sampdoria,28,28,2023-04-02 16:00:00+00:00,Roma,Sampdoria,3 , 0,FT,3919316,https://fotmob.com/matches/roma-vs-sampdoria/2un85a#3919316,Roma,3.11,2.32,3.23,1.17,1.15,7.0,1.0,20.0,10.0,11.0,8.0,28.0,371,50,4,2,10,11,0.88,11,27,2,132,239,421,20,0.52,0.73,,Sampdoria,0.28,0.28,0.28,0.09,0.19,1.0,0.0,3.0,2.0,3.0,3.0,6.0,362,50,0,0,3,13,0.86,3,31,1,187,175,420,10,0.2,0.61,
276,ITA-Serie A,2223,2023-04-02 SSC Napoli-AC Milan,28,28,2023-04-02 18:45:00+00:00,SSC Napoli,AC Milan,0 , 4,FT,3919315,https://fotmob.com/matches/ac-milan-vs-ssc-napoli/2t82b3#3919315,SSC Napoli,1.26,1.26,0.57,1.20,0.06,9.0,0.0,10.0,7.0,4.0,10.0,20.0,496,61,1,1,10,11,0.87,9,16,0,241,255,567,21,0.33,0.57,,AC Milan,2.14,2.14,3.16,2.09,0.05,4.0,0.0,8.0,2.0,8.0,6.0,14.0,293,39,5,1,4,9,0.78,1,22,1,101,192,376,16,0.17,0.47,
277,ITA-Serie A,2223,2023-04-02 Spezia-Salernitana,28,28,2023-04-02 13:00:00+00:00,Spezia,Salernitana,1 , 1,FT,3919318,https://fotmob.com/matches/salernitana-vs-spezia/27p2fq#3919318,Spezia,1.96,1.96,1.11,1.60,0.36,3.0,2.0,6.0,8.0,4.0,9.0,15.0,281,51,3,2,9,12,0.73,4,13,0,133,148,384,28,0.17,0.25,,Salernitana,1.09,1.09,0.41,0.65,0.45,4.0,1.0,8.0,6.0,2.0,4.0,12.0,256,49,1,1,5,12,0.7,3,29,2,113,143,367,36,0.17,0.48,
278,ITA-Serie A,2223,2023-04-03 Empoli-Lecce,28,28,2023-04-03 17:30:00+00:00,Empoli,Lecce,1 , 0,FT,3919311,https://fotmob.com/matches/empoli-vs-lecce/2t1cjx#3919311,Empoli,1.66,0.87,2.22,0.76,0.11,5.0,0.0,5.0,2.0,7.0,9.0,14.0,288,53,2,1,3,10,0.73,2,22,0,104,184,397,37,0.15,0.36,,Lecce,0.24,0.24,0.00,0.20,0.03,2.0,0.0,1.0,3.0,0.0,4.0,5.0,237,47,0,0,4,15,0.69,4,30,2,123,114,345,26,0.17,0.41,
279,ITA-Serie A,2223,2023-04-03 Sassuolo-Torino,28,28,2023-04-03 18:45:00+00:00,Sassuolo,Torino,1 , 1,FT,3919317,https://fotmob.com/matches/sassuolo-vs-torino/2lrp7u#3919317,Sassuolo,1.14,1.14,0.95,1.05,0.09,4.0,0.0,7.0,4.0,4.0,5.0,12.0,355,47,3,2,6,12,0.82,3,31,1,193,162,433,22,0.14,0.54,27,Torino,1.69,1.69,0.40,1.42,0.28,8.0,1.0,12.0,6.0,2.0,4.0,16.0,409,53,3,2,7,9,0.85,13,23,3,162,247,483,11,0.54,0.47,27
280,ITA-Serie A,2223,2023-04-07 AC Milan-Empoli,29,29,2023-04-07 19:00:00+00:00,AC Milan,Empoli,0 , 0,FT,3919324,https://fotmob.com/matches/empoli-vs-ac-milan/2f1bbf#3919324,AC Milan,1.99,1.99,1.00,1.84,0.15,7.0,1.0,15.0,12.0,4.0,8.0,23.0,600,70,3,3,9,11,0.89,10,44,0,372,228,677,26,0.24,0.76,,Empoli,0.10,0.10,0.06,0.10,0.00,1.0,0.0,1.0,0.0,1.0,1.0,2.0,229,30,0,0,0,8,0.77,0,28,1,91,138,299,12,0.0,0.57,
281,ITA-Serie A,2223,2023-04-07 Lecce-SSC Napoli,29,29,2023-04-07 17:00:00+00:00,Lecce,SSC Napoli,1 , 2,FT,3919323,https://fotmob.com/matches/ssc-napoli-vs-lecce/38a4i6#3919323,Lecce,1.12,1.12,0.63,0.37,0.76,3.0,1.0,7.0,5.0,3.0,4.0,11.0,233,31,2,2,5,12,0.73,4,22,1,105,128,319,21,0.25,0.52,,SSC Napoli,1.12,1.12,0.54,0.61,0.51,4.0,0.0,7.0,2.0,3.0,2.0,9.0,634,69,1,0,4,9,0.87,3,23,0,237,397,729,16,0.3,0.5,
282,ITA-Serie A,2223,2023-04-07 Salernitana-Inter,29,29,2023-04-07 15:00:00+00:00,Salernitana,Inter,1 , 1,FT,3919325,https://fotmob.com/matches/salernitana-vs-inter/1w11u2#3919325,Salernitana,1.09,1.09,0.79,1.06,0.03,1.0,1.0,5.0,7.0,3.0,6.0,11.0,341,44,1,1,2,14,0.82,7,15,3,147,194,418,16,0.5,0.37,,Inter,2.94,2.94,2.57,1.65,1.29,6.0,1.0,20.0,8.0,11.0,5.0,25.0,451,56,2,2,8,10,0.84,11,30,1,200,251,539,15,0.58,0.5,
283,ITA-Serie A,2223,2023-04-08 Atalanta-Bologna,29,29,2023-04-08 14:30:00+00:00,Atalanta,Bologna,0 , 2,FT,3919319,https://fotmob.com/matches/atalanta-vs-bologna/2sl6d8#3919319,Atalanta,1.31,1.31,0.89,1.31,0.00,5.0,0.0,7.0,4.0,6.0,8.0,15.0,398,49,3,3,6,6,0.81,6,25,1,203,195,494,32,0.27,0.44,,Bologna,1.29,1.29,1.68,1.26,0.04,2.0,0.0,7.0,5.0,6.0,6.0,13.0,434,51,3,2,0,5,0.81,2,36,6,189,245,533,29,0.22,0.58,
284,ITA-Serie A,2223,2023-04-08 Fiorentina-Spezia,29,29,2023-04-08 12:30:00+00:00,Fiorentina,Spezia,1 , 1,FT,3919320,https://fotmob.com/matches/fiorentina-vs-spezia/2syz9t#3919320,Fiorentina,1.00,1.00,0.41,0.61,0.39,7.0,1.0,12.0,8.0,4.0,7.0,19.0,358,66,1,1,8,12,0.81,9,16,0,206,152,444,38,0.22,0.34,,Spezia,0.70,0.70,0.91,0.70,0.00,0.0,0.0,2.0,1.0,3.0,2.0,4.0,152,34,2,1,4,29,0.64,3,22,1,55,97,238,14,0.27,0.33,
285,ITA-Serie A,2223,2023-04-08 Hellas Verona-Sassuolo,29,29,2023-04-08 16:30:00+00:00,Hellas Verona,Sassuolo,2 , 1,FT,3919321,https://fotmob.com/matches/sassuolo-vs-hellas-verona/2mj58u#3919321,Hellas Verona,0.48,0.48,0.24,0.21,0.27,3.0,0.0,3.0,5.0,3.0,8.0,11.0,225,40,0,0,4,12,0.72,4,27,1,80,145,312,16,0.25,0.44,,Sassuolo,1.78,1.78,1.32,1.57,0.21,8.0,0.0,12.0,4.0,5.0,5.0,17.0,381,60,2,1,10,14,0.8,7,32,0,199,182,476,24,0.32,0.52,
286,ITA-Serie A,2223,2023-04-08 Lazio-Juventus,29,29,2023-04-08 18:45:00+00:00,Lazio,Juventus,2 , 1,FT,3919322,https://fotmob.com/matches/lazio-vs-juventus/2t3pur#3919322,Lazio,1.22,1.22,1.57,1.01,0.21,2.0,0.0,5.0,3.0,4.0,4.0,9.0,383,50,2,0,6,11,0.84,6,21,1,224,159,454,17,0.3,0.49,,Juventus,1.88,1.88,1.79,0.71,1.17,3.0,0.0,9.0,4.0,4.0,2.0,11.0,373,50,4,3,6,15,0.85,8,48,0,122,251,441,16,0.32,0.72,
287,ITA-Serie A,2223,2023-04-08 Sampdoria-Cremonese,29,29,2023-04-08 14:30:00+00:00,Sampdoria,Cremonese,2 , 3,FT,3919326,https://fotmob.com/matches/cremonese-vs-sampdoria/2l3efs#3919326,Sampdoria,2.07,2.07,1.62,1.93,0.14,3.0,0.0,9.0,1.0,9.0,4.0,13.0,299,49,5,3,3,14,0.78,4,33,0,120,179,381,19,0.24,0.54,,Cremonese,1.30,1.30,0.76,1.04,0.26,5.0,1.0,13.0,8.0,4.0,4.0,17.0,322,51,1,1,3,15,0.8,5,27,1,173,149,402,16,0.36,0.47,
288,ITA-Serie A,2223,2023-04-08 Torino-Roma,29,29,2023-04-08 16:30:00+00:00,Torino,Roma,0 , 1,FT,3919327,https://fotmob.com/matches/roma-vs-torino/2ts8vv#3919327,Torino,0.28,0.28,0.64,0.27,0.01,4.0,0.0,1.0,2.0,1.0,6.0,7.0,445,56,1,1,7,10,0.82,1,35,4,206,239,541,18,0.06,0.5,,Roma,1.16,0.37,0.88,0.28,0.09,4.0,0.0,4.0,4.0,1.0,5.0,9.0,343,44,1,0,4,6,0.79,1,36,1,144,199,436,24,0.13,0.49,
289,ITA-Serie A,2223,2023-04-08 Udinese-Monza,29,29,2023-04-08 10:30:00+00:00,Udinese,Monza,2 , 2,FT,3919328,https://fotmob.com/matches/monza-vs-udinese/1vx5w8#3919328,Udinese,1.77,0.98,2.51,0.91,0.07,3.0,0.0,6.0,6.0,5.0,8.0,14.0,323,40,2,0,4,12,0.86,4,25,1,153,170,374,13,0.31,0.63,,Monza,1.06,1.06,1.28,0.96,0.10,2.0,0.0,8.0,5.0,5.0,4.0,12.0,503,60,3,1,2,21,0.88,3,32,1,208,295,569,8,0.23,0.52,
290,ITA-Serie A,2223,2023-04-14 Cremonese-Empoli,30,30,2023-04-14 16:30:00+00:00,Cremonese,Empoli,1 , 0,FT,3919330,https://fotmob.com/matches/cremonese-vs-empoli/27fxf2#3919330,Cremonese,1.24,1.24,0.60,1.16,0.08,2.0,0.0,10.0,7.0,5.0,4.0,14.0,198,32,1,0,3,11,0.71,3,20,4,94,104,279,14,0.27,0.36,,Empoli,1.26,1.26,0.04,0.99,0.27,6.0,1.0,9.0,8.0,1.0,6.0,15.0,500,68,0,0,8,9,0.85,8,42,2,217,283,589,25,0.21,0.58,
291,ITA-Serie A,2223,2023-04-14 Spezia-Lazio,30,30,2023-04-14 18:45:00+00:00,Spezia,Lazio,0 , 3,FT,3919337,https://fotmob.com/matches/lazio-vs-spezia/2t24z9#3919337,Spezia,0.69,0.69,0.08,0.69,0.00,0.0,1.0,4.0,4.0,2.0,2.0,6.0,525,52,1,1,2,12,0.88,5,20,0,199,326,599,29,0.28,0.37,,Lazio,2.79,2.00,3.60,1.81,0.19,2.0,0.0,10.0,4.0,7.0,3.0,13.0,483,48,4,1,3,7,0.88,0,25,1,213,270,550,17,0.0,0.66,
292,ITA-Serie A,2223,2023-04-15 Bologna-AC Milan,30,30,2023-04-15 13:00:00+00:00,Bologna,AC Milan,1 , 1,FT,3919329,https://fotmob.com/matches/ac-milan-vs-bologna/2t0ybc#3919329,Bologna,0.62,0.62,0.81,0.48,0.15,1.0,0.0,2.0,3.0,2.0,4.0,6.0,352,51,1,0,2,12,0.81,3,17,1,142,210,432,21,0.38,0.41,,AC Milan,1.45,1.45,0.61,0.94,0.52,5.0,0.0,10.0,9.0,5.0,9.0,19.0,328,49,2,2,6,17,0.84,6,20,2,157,171,389,22,0.21,0.45,
293,ITA-Serie A,2223,2023-04-15 Inter-Monza,30,30,2023-04-15 18:45:00+00:00,Inter,Monza,0 , 1,FT,3919332,https://fotmob.com/matches/monza-vs-inter/1w8tzq#3919332,Inter,2.07,2.07,0.68,1.78,0.29,8.0,0.0,14.0,11.0,6.0,11.0,25.0,452,56,1,1,5,13,0.88,9,29,1,295,157,516,19,0.25,0.69,,Monza,0.68,0.68,0.36,0.29,0.38,2.0,0.0,5.0,3.0,2.0,2.0,7.0,337,44,2,1,2,4,0.8,2,16,1,98,239,419,16,0.67,0.35,
294,ITA-Serie A,2223,2023-04-15 SSC Napoli-Hellas Verona,30,30,2023-04-15 16:00:00+00:00,SSC Napoli,Hellas Verona,0 , 0,FT,3919334,https://fotmob.com/matches/ssc-napoli-vs-hellas-verona/3851k0#3919334,SSC Napoli,0.41,0.41,0.26,0.36,0.05,4.0,1.0,6.0,5.0,1.0,4.0,10.0,700,80,0,0,4,10,0.9,2,20,2,415,285,782,22,0.1,0.67,,Hellas Verona,0.45,0.45,0.21,0.41,0.04,0.0,0.0,0.0,3.0,2.0,5.0,5.0,117,20,1,1,0,16,0.59,1,28,2,57,60,199,12,0.17,0.46,
295,ITA-Serie A,2223,2023-04-16 Lecce-Sampdoria,30,30,2023-04-16 10:30:00+00:00,Lecce,Sampdoria,1 , 1,FT,3919333,https://fotmob.com/matches/sampdoria-vs-lecce/38d39r#3919333,Lecce,2.67,2.67,2.61,2.47,0.21,8.0,0.0,22.0,11.0,11.0,8.0,30.0,225,41,6,5,11,16,0.73,10,16,3,136,89,310,23,0.33,0.32,,Sampdoria,0.64,0.64,0.37,0.26,0.38,5.0,0.0,4.0,1.0,2.0,4.0,8.0,375,59,1,0,8,12,0.81,2,13,0,139,236,465,26,0.11,0.31,
296,ITA-Serie A,2223,2023-04-16 Roma-Udinese,30,30,2023-04-16 18:45:00+00:00,Roma,Udinese,3 , 0,FT,3919335,https://fotmob.com/matches/udinese-vs-roma/2gyldv#3919335,Roma,2.56,1.77,2.81,1.35,0.42,1.0,1.0,9.0,4.0,7.0,3.0,12.0,263,42,4,2,6,18,0.77,5,12,2,82,181,340,17,0.28,0.32,,Udinese,1.24,0.45,1.01,0.31,0.14,4.0,0.0,5.0,4.0,2.0,5.0,10.0,425,58,1,1,2,11,0.87,1,27,1,163,262,491,9,0.11,0.6,
297,ITA-Serie A,2223,2023-04-16 Sassuolo-Juventus,30,30,2023-04-16 16:00:00+00:00,Sassuolo,Juventus,1 , 0,FT,3919336,https://fotmob.com/matches/sassuolo-vs-juventus/2mml13#3919336,Sassuolo,0.91,0.91,1.09,0.43,0.48,1.0,0.0,9.0,6.0,4.0,2.0,11.0,299,40,2,2,10,10,0.84,5,17,1,147,152,358,24,0.21,0.44,,Juventus,1.11,1.11,0.36,0.40,0.70,4.0,1.0,12.0,6.0,3.0,1.0,13.0,459,60,0,0,13,5,0.85,7,31,5,168,291,539,23,0.26,0.49,
298,ITA-Serie A,2223,2023-04-16 Torino-Salernitana,30,30,2023-04-16 13:00:00+00:00,Torino,Salernitana,1 , 1,FT,3919338,https://fotmob.com/matches/salernitana-vs-torino/26y4ki#3919338,Torino,1.72,1.72,1.70,1.53,0.20,5.0,0.0,13.0,6.0,5.0,3.0,16.0,446,64,2,1,4,14,0.81,5,23,1,211,235,554,21,0.29,0.37,,Salernitana,0.67,0.67,0.49,0.45,0.22,2.0,1.0,5.0,5.0,1.0,3.0,8.0,206,36,0,0,2,14,0.66,4,17,1,103,103,312,23,0.31,0.25,
299,ITA-Serie A,2223,2023-04-17 Fiorentina-Atalanta,30,30,2023-04-17 18:45:00+00:00,Fiorentina,Atalanta,1 , 1,FT,3919331,https://fotmob.com/matches/atalanta-vs-fiorentina/2en1cd#3919331,Fiorentina,1.97,1.19,2.24,0.48,0.70,5.0,1.0,9.0,6.0,7.0,9.0,18.0,403,62,3,2,5,8,0.82,8,36,0,198,205,492,20,0.31,0.53,,Atalanta,0.49,0.49,0.74,0.49,0.00,0.0,0.0,5.0,5.0,1.0,1.0,6.0,200,38,1,0,1,20,0.67,5,27,1,92,108,299,32,0.5,0.4,
300,ITA-Serie A,2223,2023-04-21 Hellas Verona-Bologna,31,31,2023-04-21 18:45:00+00:00,Hellas Verona,Bologna,2 , 1,FT,3919341,https://fotmob.com/matches/bologna-vs-hellas-verona/37xfcr#3919341,Hellas Verona,1.41,0.62,1.82,0.50,0.12,3.0,0.0,5.0,1.0,5.0,4.0,9.0,148,27,2,1,4,11,0.63,5,24,0,84,64,236,17,0.28,0.41,,Bologna,1.35,1.35,1.29,1.32,0.03,5.0,0.0,8.0,5.0,7.0,9.0,17.0,596,73,3,2,2,11,0.87,0,16,1,357,239,686,32,0.0,0.47,
301,ITA-Serie A,2223,2023-04-22 Lazio-Torino,31,31,2023-04-22 16:00:00+00:00,Lazio,Torino,0 , 1,FT,3919343,https://fotmob.com/matches/lazio-vs-torino/2s7sji#3919343,Lazio,0.64,0.64,0.99,0.58,0.06,2.0,0.0,6.0,3.0,5.0,4.0,10.0,493,53,1,1,3,13,0.87,5,28,1,228,265,568,29,0.28,0.61,,Torino,0.65,0.65,0.87,0.54,0.10,1.0,0.0,6.0,3.0,3.0,1.0,7.0,432,47,1,1,4,13,0.85,3,33,1,156,276,506,15,0.23,0.57,
302,ITA-Serie A,2223,2023-04-22 Salernitana-Sassuolo,31,31,2023-04-22 13:00:00+00:00,Salernitana,Sassuolo,3 , 0,FT,3919346,https://fotmob.com/matches/salernitana-vs-sassuolo/1pxngb#3919346,Salernitana,1.34,1.34,1.93,0.63,0.71,3.0,0.0,8.0,5.0,5.0,5.0,13.0,326,47,2,0,4,11,0.81,5,12,4,132,194,402,14,0.33,0.26,,Sassuolo,0.67,0.67,0.31,0.53,0.14,3.0,0.0,6.0,6.0,2.0,5.0,11.0,372,53,0,0,8,15,0.85,4,22,0,208,164,437,20,0.16,0.59,
303,ITA-Serie A,2223,2023-04-22 Sampdoria-Spezia,31,31,2023-04-22 18:45:00+00:00,Sampdoria,Spezia,1 , 1,FT,3919347,https://fotmob.com/matches/spezia-vs-sampdoria/38a4i0#3919347,Sampdoria,1.48,1.48,0.83,1.06,0.42,3.0,0.0,11.0,7.0,3.0,2.0,13.0,274,45,2,2,9,9,0.78,9,26,2,131,143,352,18,0.43,0.5,,Spezia,2.53,2.53,1.52,2.02,0.51,6.0,0.0,13.0,6.0,7.0,6.0,19.0,352,55,5,4,9,11,0.82,8,15,0,175,177,430,21,0.31,0.34,
304,ITA-Serie A,2223,2023-04-23 AC Milan-Lecce,31,31,2023-04-23 16:00:00+00:00,AC Milan,Lecce,2 , 0,FT,3919344,https://fotmob.com/matches/ac-milan-vs-lecce/2td7ci#3919344,AC Milan,0.79,0.79,1.39,0.65,0.14,1.0,0.0,5.0,2.0,5.0,3.0,8.0,535,69,2,1,4,6,0.84,3,21,3,228,307,636,22,0.23,0.49,,Lecce,1.17,1.17,0.45,0.94,0.23,1.0,1.0,7.0,4.0,4.0,2.0,9.0,196,31,2,2,2,10,0.68,3,19,0,99,97,287,25,0.25,0.35,
305,ITA-Serie A,2223,2023-04-23 Empoli-Inter,31,31,2023-04-23 10:30:00+00:00,Empoli,Inter,0 , 3,FT,3919340,https://fotmob.com/matches/empoli-vs-inter/2frraf#3919340,Empoli,0.93,0.93,0.45,0.61,0.31,4.0,0.0,7.0,4.0,3.0,4.0,11.0,324,39,0,0,5,6,0.85,4,29,0,142,182,380,15,0.22,0.58,,Inter,1.08,1.08,1.76,0.91,0.16,3.0,1.0,10.0,9.0,4.0,6.0,16.0,544,61,1,0,4,13,0.9,6,28,1,265,279,604,10,0.3,0.65,
306,ITA-Serie A,2223,2023-04-23 Juventus-SSC Napoli,31,31,2023-04-23 18:45:00+00:00,Juventus,SSC Napoli,0 , 1,FT,3919342,https://fotmob.com/matches/ssc-napoli-vs-juventus/388ur9#3919342,Juventus,0.35,0.35,0.24,0.21,0.14,0.0,0.0,3.0,3.0,4.0,4.0,7.0,253,35,0,0,3,15,0.78,4,19,1,93,160,323,17,0.25,0.46,,SSC Napoli,1.24,1.24,0.49,1.01,0.23,7.0,0.0,9.0,4.0,6.0,8.0,17.0,557,65,3,2,6,11,0.89,5,27,0,334,223,627,17,0.23,0.68,
307,ITA-Serie A,2223,2023-04-23 Monza-Fiorentina,31,31,2023-04-23 13:00:00+00:00,Monza,Fiorentina,3 , 2,FT,3919345,https://fotmob.com/matches/monza-vs-fiorentina/1vc5x3#3919345,Monza,1.54,0.75,1.61,0.46,0.29,3.0,1.0,10.0,5.0,5.0,3.0,13.0,262,45,4,2,5,18,0.79,6,30,0,79,183,330,23,0.5,0.51,,Fiorentina,1.25,1.25,1.45,0.98,0.27,2.0,0.0,7.0,3.0,5.0,3.0,10.0,334,55,2,0,3,15,0.83,6,46,0,182,152,403,26,0.32,0.74,
308,ITA-Serie A,2223,2023-04-23 Udinese-Cremonese,31,31,2023-04-23 13:00:00+00:00,Udinese,Cremonese,3 , 0,FT,3919348,https://fotmob.com/matches/cremonese-vs-udinese/28331t#3919348,Udinese,1.60,1.60,2.44,1.28,0.32,3.0,0.0,11.0,5.0,9.0,6.0,17.0,324,48,3,1,3,13,0.83,7,35,0,127,197,390,20,0.64,0.59,,Cremonese,0.96,0.96,0.54,0.45,0.50,5.0,1.0,9.0,5.0,2.0,3.0,12.0,351,52,1,1,8,11,0.84,4,19,2,148,203,418,23,0.2,0.48,
309,ITA-Serie A,2223,2023-04-24 Atalanta-Roma,31,31,2023-04-24 18:45:00+00:00,Atalanta,Roma,3 , 1,FT,3919339,https://fotmob.com/matches/atalanta-vs-roma/2g6hwd#3919339,Atalanta,0.93,0.93,0.70,0.37,0.56,1.0,0.0,5.0,2.0,4.0,2.0,7.0,251,37,2,1,3,15,0.71,5,14,1,97,154,352,16,0.5,0.26,,Roma,1.03,1.03,0.31,0.58,0.45,6.0,1.0,8.0,7.0,1.0,6.0,14.0,505,63,1,1,4,11,0.83,8,31,1,252,253,609,22,0.32,0.45,
310,ITA-Serie A,2223,2023-04-28 Lecce-Udinese,32,32,2023-04-28 16:30:00+00:00,Lecce,Udinese,1 , 0,FT,3919413,https://fotmob.com/matches/udinese-vs-lecce/2trgf0#3919413,Lecce,1.99,1.20,1.09,1.03,0.17,5.0,0.0,8.0,7.0,3.0,7.0,15.0,184,38,2,1,7,21,0.68,6,12,5,99,85,270,19,0.3,0.29,,Udinese,0.70,0.70,0.47,0.54,0.17,1.0,0.0,8.0,6.0,3.0,2.0,10.0,385,62,0,0,4,12,0.83,4,39,1,121,264,464,15,0.36,0.51,
311,ITA-Serie A,2223,2023-04-28 Spezia-Monza,32,32,2023-04-28 18:45:00+00:00,Spezia,Monza,0 , 2,FT,3919417,https://fotmob.com/matches/monza-vs-spezia/27xhne#3919417,Spezia,1.66,1.66,0.98,1.12,0.54,3.0,0.0,8.0,5.0,4.0,4.0,12.0,325,45,2,2,3,10,0.83,8,13,1,152,173,393,24,0.3,0.37,,Monza,0.94,0.94,0.84,0.94,0.00,2.0,0.0,5.0,2.0,4.0,3.0,8.0,423,55,2,1,3,16,0.84,2,35,0,154,269,503,21,0.25,0.59,
312,ITA-Serie A,2223,2023-04-29 Roma-AC Milan,32,32,2023-04-29 16:00:00+00:00,Roma,AC Milan,1 , 1,FT,3919415,https://fotmob.com/matches/ac-milan-vs-roma/2gl9pd#3919415,Roma,1.04,1.04,0.48,1.00,0.04,6.0,0.0,9.0,4.0,1.0,2.0,11.0,246,36,1,1,1,9,0.75,2,22,0,115,131,330,31,0.15,0.44,,AC Milan,0.99,0.99,0.33,0.83,0.16,3.0,0.0,7.0,7.0,1.0,4.0,11.0,504,64,2,1,5,6,0.86,6,20,0,217,287,584,22,0.27,0.59,
313,ITA-Serie A,2223,2023-04-29 Torino-Atalanta,32,32,2023-04-29 18:45:00+00:00,Torino,Atalanta,1 , 2,FT,3919418,https://fotmob.com/matches/atalanta-vs-torino/2s0bp4#3919418,Torino,0.27,0.27,0.76,0.05,0.22,0.0,0.0,1.0,0.0,4.0,3.0,4.0,534,62,1,0,3,6,0.87,1,39,2,260,274,617,20,0.06,0.57,,Atalanta,0.55,0.55,1.31,0.53,0.02,0.0,0.0,7.0,4.0,5.0,2.0,9.0,304,38,1,0,3,10,0.8,1,23,2,127,177,382,19,0.13,0.49,
314,ITA-Serie A,2223,2023-04-30 Bologna-Juventus,32,32,2023-04-30 18:45:00+00:00,Bologna,Juventus,1 , 1,FT,3919409,https://fotmob.com/matches/bologna-vs-juventus/3818fi#3919409,Bologna,1.90,1.11,1.99,1.07,0.04,3.0,0.0,7.0,7.0,6.0,9.0,16.0,435,54,4,3,4,12,0.85,5,26,4,178,257,513,18,0.38,0.53,,Juventus,2.68,1.90,2.31,1.77,0.12,4.0,0.0,9.0,5.0,5.0,5.0,14.0,346,46,4,4,5,9,0.82,2,23,2,206,140,424,21,0.13,0.53,
315,ITA-Serie A,2223,2023-04-30 Cremonese-Hellas Verona,32,32,2023-04-30 13:00:00+00:00,Cremonese,Hellas Verona,1 , 1,FT,3919410,https://fotmob.com/matches/cremonese-vs-hellas-verona/2l14kv#3919410,Cremonese,0.69,0.69,0.65,0.67,0.02,1.0,0.0,7.0,6.0,5.0,5.0,12.0,293,51,1,1,3,10,0.75,7,28,2,113,180,391,14,0.47,0.36,,Hellas Verona,1.10,1.10,1.27,0.80,0.30,5.0,0.0,12.0,3.0,6.0,2.0,14.0,251,49,2,2,5,16,0.71,12,34,3,151,100,355,21,0.38,0.55,
316,ITA-Serie A,2223,2023-04-30 Fiorentina-Sampdoria,32,32,2023-04-30 16:00:00+00:00,Fiorentina,Sampdoria,5 , 0,FT,3919411,https://fotmob.com/matches/fiorentina-vs-sampdoria/2szdhf#3919411,Fiorentina,1.73,1.73,2.84,1.44,0.29,6.0,0.0,12.0,7.0,10.0,11.0,23.0,475,67,3,1,11,14,0.88,2,37,5,198,277,542,24,0.08,0.67,,Sampdoria,0.42,0.42,0.02,0.21,0.21,1.0,0.0,4.0,2.0,1.0,0.0,4.0,208,33,1,1,0,9,0.76,1,20,0,59,149,275,17,0.25,0.45,
317,ITA-Serie A,2223,2023-04-30 Inter-Lazio,32,32,2023-04-30 10:30:00+00:00,Inter,Lazio,3 , 1,FT,3919412,https://fotmob.com/matches/lazio-vs-inter/2fv2k6#3919412,Inter,3.15,3.15,3.25,3.07,0.08,5.0,0.0,17.0,11.0,9.0,8.0,25.0,542,61,6,3,2,13,0.87,9,27,2,218,324,621,31,0.39,0.53,,Lazio,0.86,0.86,1.28,0.60,0.26,3.0,0.0,6.0,1.0,5.0,3.0,9.0,318,39,1,0,3,14,0.82,3,27,2,128,190,388,14,0.33,0.52,
318,ITA-Serie A,2223,2023-04-30 SSC Napoli-Salernitana,32,32,2023-04-30 13:00:00+00:00,SSC Napoli,Salernitana,1 , 1,FT,3919414,https://fotmob.com/matches/salernitana-vs-ssc-napoli/27myp5#3919414,SSC Napoli,1.65,1.65,1.88,1.16,0.49,6.0,0.0,18.0,10.0,8.0,6.0,24.0,609,73,2,2,10,13,0.89,11,30,1,413,196,688,26,0.3,0.59,,Salernitana,0.28,0.28,0.65,0.25,0.03,0.0,0.0,4.0,3.0,2.0,1.0,5.0,181,27,0,0,0,11,0.7,0,13,1,80,101,260,11,0.0,0.27,
319,ITA-Serie A,2223,2023-04-30 Sassuolo-Empoli,32,32,2023-04-30 13:00:00+00:00,Sassuolo,Empoli,2 , 1,FT,3919416,https://fotmob.com/matches/sassuolo-vs-empoli/28tv1l#3919416,Sassuolo,1.84,1.05,1.68,0.97,0.09,3.0,0.0,10.0,6.0,4.0,3.0,13.0,430,58,3,2,7,12,0.88,5,34,4,245,185,488,15,0.19,0.62,,Empoli,0.42,0.42,0.75,0.22,0.21,1.0,2.0,5.0,5.0,1.0,2.0,7.0,284,42,1,0,5,10,0.79,4,20,4,116,168,360,23,0.25,0.38,
