,league,season,game,round,week,date,home_team,away_team,home_score,away_score,status,game_id,url,team_x,home_Expected goals (xG),home_xG non-penalty,home_xG on target (xGOT),home_xG open play,home_xG set play,home_Blocked shots,home_Hit woodwork,home_Shots inside box,home_Shots off target,home_Shots on target,home_Shots outside box,home_Total shots,home_Accurate passes,home_Ball possession,home_Big chances,home_Big chances missed,home_Corners,home_Fouls committed,home_Accurate passes (%),home_Accurate crosses,home_Accurate long balls,home_Offsides,home_Opposition half,home_Own half,home_Passes,home_Throws,home_Touches in opposition box,home_Accurate crosses (%),home_Accurate long balls (%),team_y,away_Expected goals (xG),away_xG non-penalty,away_xG on target (xGOT),away_xG open play,away_xG set play,away_Blocked shots,away_Hit woodwork,away_Shots inside box,away_Shots off target,away_Shots on target,away_Shots outside box,away_Total shots,away_Accurate passes,away_Ball possession,away_Big chances,away_Big chances missed,away_Corners,away_Fouls committed,away_Accurate passes (%),away_Accurate crosses,away_Accurate long balls,away_Offsides,away_Opposition half,away_Own half,away_Passes,away_Throws,away_Touches in opposition box,away_Accurate crosses (%),away_Accurate long balls (%)
45,ITA-Serie A,2324,2023-09-24 Atalanta-Cagliari,5,5,2023-09-24 13:00:00+00:00,Atalanta,Cagliari,2 , 0,FT,4230571,https://fotmob.com/matches/atalanta-vs-cagliari/2ekudg#4230571,Atalanta,1.73,1.73,2.21,1.62,0.11,2.0,2.0,9.0,2.0,6.0,1.0,10.0,431,57,2,0,7,6,0.81,1,31,5,200,231,534,22,,0.07,0.42,Cagliari,0.75,0.75,0.14,0.69,0.06,3.0,1.0,7.0,7.0,0.0,3.0,10.0,306,43,2,2,7,11,0.76,5,33,1,136,170,402,26,,0.28,0.45
46,ITA-Serie A,2324,2023-09-24 Bologna-SSC Napoli,5,5,2023-09-24 16:00:00+00:00,Bologna,SSC Napoli,0 , 0,FT,4230572,https://fotmob.com/matches/bologna-vs-ssc-napoli/37x04l#4230572,Bologna,0.24,0.24,0.27,0.16,0.09,1.0,0.0,3.0,1.0,2.0,1.0,4.0,398,49,0,0,5,16,0.89,3,28,2,156,242,448,22,,0.23,0.67,SSC Napoli,2.06,1.27,0.36,1.06,0.21,2.0,0.0,8.0,6.0,4.0,4.0,12.0,400,51,3,3,5,12,0.87,2,17,2,210,190,460,21,,0.11,0.47
47,ITA-Serie A,2324,2023-09-24 Empoli-Inter,5,5,2023-09-24 10:30:00+00:00,Empoli,Inter,0 , 1,FT,4230573,https://fotmob.com/matches/empoli-vs-inter/2frraf#4230573,Empoli,0.31,0.31,0.38,0.24,0.07,3.0,0.0,4.0,3.0,1.0,3.0,7.0,281,39,0,0,3,15,0.8,4,15,0,126,155,351,17,,0.27,0.36,Inter,1.65,1.65,1.19,1.42,0.23,6.0,0.0,15.0,11.0,6.0,8.0,23.0,477,61,1,1,6,11,0.86,8,37,1,242,235,552,33,,0.26,0.65
48,ITA-Serie A,2324,2023-09-24 Torino-Roma,5,5,2023-09-24 18:45:00+00:00,Torino,Roma,1 , 1,FT,4230580,https://fotmob.com/matches/roma-vs-torino/2ts8vv#4230580,Torino,0.89,0.89,0.98,0.30,0.59,2.0,0.0,6.0,6.0,4.0,6.0,12.0,294,42,1,0,7,5,0.77,7,17,0,171,123,381,15,,0.26,0.37,Roma,1.42,1.42,0.15,1.42,0.00,2.0,1.0,8.0,6.0,3.0,3.0,11.0,451,58,1,1,1,5,0.81,3,25,0,168,283,558,32,,0.27,0.39
49,ITA-Serie A,2324,2023-09-24 Udinese-Fiorentina,5,5,2023-09-24 13:00:00+00:00,Udinese,Fiorentina,0 , 2,FT,4230575,https://fotmob.com/matches/fiorentina-vs-udinese/2few0w#4230575,Udinese,2.24,2.24,1.90,2.13,0.10,7.0,0.0,15.0,5.0,8.0,5.0,20.0,280,49,3,3,10,13,0.74,6,22,1,127,153,376,24,,0.29,0.48,Fiorentina,0.52,0.52,0.71,0.35,0.17,1.0,0.0,3.0,3.0,2.0,3.0,6.0,300,51,0,0,3,11,0.74,2,27,1,147,153,404,26,,0.17,0.41
50,ITA-Serie A,2324,2023-09-26 Juventus-Lecce,6,6,2023-09-26 18:45:00+00:00,Juventus,Lecce,1 , 0,FT,4230585,https://fotmob.com/matches/juventus-vs-lecce/38ed1f#4230585,Juventus,1.44,1.44,1.21,1.31,0.14,5.0,0.0,9.0,5.0,5.0,6.0,15.0,380,51,2,1,5,14,0.84,6,23,0,194,186,452,19,32,0.33,0.46,Lecce,0.05,0.05,0.00,0.02,0.03,0.0,0.0,1.0,2.0,0.0,1.0,2.0,372,49,0,0,1,15,0.84,0,42,1,166,206,444,23,3,0.0,0.6
51,ITA-Serie A,2324,2023-09-27 Cagliari-AC Milan,6,6,2023-09-27 16:30:00+00:00,Cagliari,AC Milan,1 , 3,FT,4230581,https://fotmob.com/matches/cagliari-vs-ac-milan/2ezhcz#4230581,Cagliari,0.88,0.88,0.73,0.72,0.16,6.0,0.0,10.0,4.0,6.0,6.0,16.0,253,33,0,0,3,13,0.82,5,22,0,109,144,307,16,,0.25,0.5,AC Milan,2.19,2.19,2.49,1.20,0.99,4.0,0.0,12.0,7.0,6.0,5.0,17.0,588,67,2,0,5,6,0.93,2,24,1,316,272,632,11,,0.11,0.63
52,ITA-Serie A,2324,2023-09-27 Empoli-Salernitana,6,6,2023-09-27 16:30:00+00:00,Empoli,Salernitana,1 , 0,FT,4230582,https://fotmob.com/matches/salernitana-vs-empoli/1v441n#4230582,Empoli,3.22,3.22,1.55,2.18,1.03,2.0,0.0,8.0,5.0,6.0,5.0,13.0,208,40,4,3,10,18,0.71,6,20,5,102,106,295,35,,0.29,0.38,Salernitana,0.62,0.62,0.15,0.35,0.27,7.0,1.0,6.0,5.0,2.0,8.0,14.0,346,60,0,0,2,13,0.75,3,21,1,150,196,459,25,,0.3,0.39
53,ITA-Serie A,2324,2023-09-27 Hellas Verona-Atalanta,6,6,2023-09-27 16:30:00+00:00,Hellas Verona,Atalanta,0 , 1,FT,4230588,https://fotmob.com/matches/atalanta-vs-hellas-verona/2sso04#4230588,Hellas Verona,0.48,0.48,0.19,0.17,0.31,3.0,0.0,3.0,6.0,2.0,8.0,11.0,281,51,0,0,4,10,0.67,5,35,1,143,138,417,26,,0.25,0.4,Atalanta,1.23,1.23,0.81,1.16,0.08,1.0,0.0,6.0,5.0,2.0,2.0,8.0,264,49,2,1,1,25,0.66,4,22,3,114,150,397,25,,0.4,0.34
54,ITA-Serie A,2324,2023-09-27 Inter-Sassuolo,6,6,2023-09-27 18:45:00+00:00,Inter,Sassuolo,1 , 2,FT,4230584,https://fotmob.com/matches/sassuolo-vs-inter/29tzz6#4230584,Inter,0.92,0.92,0.86,0.71,0.21,4.0,0.0,10.0,6.0,3.0,3.0,13.0,492,63,3,3,8,10,0.86,7,34,3,216,276,573,29,,0.22,0.55,Sassuolo,1.02,1.02,0.88,0.51,0.51,2.0,0.0,8.0,5.0,6.0,5.0,13.0,277,37,2,2,6,8,0.8,3,21,4,138,139,347,10,,0.25,0.4
55,ITA-Serie A,2324,2023-09-27 Lazio-Torino,6,6,2023-09-27 18:45:00+00:00,Lazio,Torino,2 , 0,FT,4230586,https://fotmob.com/matches/lazio-vs-torino/2s7sji#4230586,Lazio,0.89,0.89,1.02,0.80,0.09,1.0,0.0,4.0,2.0,3.0,2.0,6.0,452,50,2,1,4,12,0.85,3,27,0,210,242,533,17,,0.27,0.46,Torino,0.35,0.35,0.15,0.23,0.12,2.0,0.0,4.0,3.0,2.0,3.0,7.0,443,50,1,1,2,13,0.86,3,28,1,158,285,517,11,,0.27,0.47
56,ITA-Serie A,2324,2023-09-27 SSC Napoli-Udinese,6,6,2023-09-27 18:45:00+00:00,SSC Napoli,Udinese,4 , 1,FT,4230587,https://fotmob.com/matches/udinese-vs-ssc-napoli/2tmb0l#4230587,SSC Napoli,3.29,2.50,5.49,2.34,0.17,4.0,2.0,16.0,9.0,10.0,7.0,23.0,515,66,9,5,8,11,0.89,4,30,0,218,297,576,22,,0.25,0.6,Udinese,0.69,0.69,1.03,0.57,0.12,3.0,0.0,5.0,7.0,3.0,8.0,13.0,248,34,1,0,4,10,0.86,5,20,0,107,141,288,12,,0.28,0.69
57,ITA-Serie A,2324,2023-09-28 Frosinone-Fiorentina,6,6,2023-09-28 16:30:00+00:00,Frosinone,Fiorentina,1 , 1,FT,4230590,https://fotmob.com/matches/fiorentina-vs-frosinone/2t2xf6#4230590,Frosinone,0.71,0.71,1.18,0.60,0.11,5.0,0.0,5.0,3.0,3.0,6.0,11.0,338,52,1,0,8,6,0.78,5,17,2,106,232,435,24,,0.33,0.36,Fiorentina,1.47,1.47,1.78,1.44,0.02,7.0,0.0,11.0,6.0,6.0,8.0,19.0,320,48,3,3,10,11,0.8,4,37,5,167,153,401,22,,0.2,0.59
58,ITA-Serie A,2324,2023-09-28 Genoa-Roma,6,6,2023-09-28 18:45:00+00:00,Genoa,Roma,4 , 1,FT,4230583,https://fotmob.com/matches/roma-vs-genoa/2yk7q2#4230583,Genoa,1.11,1.11,2.00,0.47,0.64,3.0,0.0,7.0,1.0,4.0,1.0,8.0,209,29,2,0,1,7,0.76,3,21,0,94,115,274,15,,0.27,0.43,Roma,1.46,1.46,0.97,0.73,0.72,4.0,0.0,6.0,6.0,3.0,7.0,13.0,597,71,3,2,7,12,0.9,5,22,2,285,312,666,28,,0.22,0.56
59,ITA-Serie A,2324,2023-09-28 Monza-Bologna,6,6,2023-09-28 16:30:00+00:00,Monza,Bologna,0 , 0,FT,4230589,https://fotmob.com/matches/monza-vs-bologna/27p2f2#4230589,Monza,0.74,0.74,0.70,0.61,0.13,3.0,0.0,5.0,4.0,3.0,5.0,10.0,391,48,1,1,7,9,0.85,4,23,2,182,209,462,9,,0.17,0.49,Bologna,0.58,0.58,0.73,0.23,0.36,3.0,0.0,5.0,0.0,5.0,3.0,8.0,454,52,1,1,5,15,0.86,4,28,2,233,221,525,14,,0.24,0.65
60,ITA-Serie A,2324,2023-09-30 AC Milan-Lazio,7,7,2023-09-30 16:00:00+00:00,AC Milan,Lazio,2 , 0,FT,4230599,https://fotmob.com/matches/lazio-vs-ac-milan/2f4m36#4230599,AC Milan,2.24,2.24,1.72,2.17,0.07,5.0,1.0,11.0,2.0,7.0,3.0,14.0,410,50,3,1,7,15,0.86,7,21,2,191,219,477,22,,0.39,0.49,Lazio,0.52,0.52,0.11,0.52,0.00,4.0,0.0,3.0,5.0,4.0,10.0,13.0,411,50,0,0,1,5,0.85,0,16,2,187,224,484,17,,0.0,0.53
61,ITA-Serie A,2324,2023-09-30 Lecce-SSC Napoli,7,7,2023-09-30 13:00:00+00:00,Lecce,SSC Napoli,0 , 4,FT,4230593,https://fotmob.com/matches/ssc-napoli-vs-lecce/38a4i6#4230593,Lecce,0.46,0.46,0.23,0.33,0.13,1.0,0.0,5.0,4.0,4.0,4.0,9.0,326,44,1,1,3,11,0.83,3,15,3,171,155,391,21,,0.16,0.41,SSC Napoli,2.50,1.71,3.38,1.28,0.43,4.0,0.0,8.0,5.0,6.0,7.0,15.0,432,56,4,1,7,11,0.84,5,26,1,235,197,512,22,,0.28,0.54
62,ITA-Serie A,2324,2023-09-30 Salernitana-Inter,7,7,2023-09-30 18:45:00+00:00,Salernitana,Inter,0 , 4,FT,4230598,https://fotmob.com/matches/salernitana-vs-inter/1w11u2#4230598,Salernitana,0.62,0.62,0.21,0.59,0.03,5.0,0.0,6.0,4.0,3.0,6.0,12.0,246,36,0,0,3,12,0.75,1,7,2,155,91,326,16,,0.11,0.18,Inter,2.35,1.56,2.42,1.33,0.23,6.0,0.0,11.0,4.0,6.0,5.0,16.0,509,64,3,0,3,10,0.87,6,26,1,195,314,584,19,,0.29,0.63
63,ITA-Serie A,2324,2023-10-01 Atalanta-Juventus,7,7,2023-10-01 16:00:00+00:00,Atalanta,Juventus,0 , 0,FT,4230591,https://fotmob.com/matches/atalanta-vs-juventus/2sw7tm#4230591,Atalanta,1.25,1.25,0.49,0.89,0.36,4.0,1.0,9.0,9.0,2.0,6.0,15.0,472,52,3,3,5,13,0.87,3,10,0,269,203,544,24,18,0.16,0.37,Juventus,0.17,0.17,0.29,0.08,0.09,2.0,0.0,2.0,0.0,3.0,3.0,5.0,449,48,0,0,2,7,0.86,1,26,1,172,277,521,10,7,0.17,0.51
64,ITA-Serie A,2324,2023-10-01 Bologna-Empoli,7,7,2023-10-01 10:30:00+00:00,Bologna,Empoli,3 , 0,FT,4230592,https://fotmob.com/matches/empoli-vs-bologna/2sp48l#4230592,Bologna,2.45,2.45,2.96,2.42,0.03,2.0,0.0,16.0,10.0,9.0,5.0,21.0,438,57,6,4,2,11,0.85,3,26,2,164,274,513,27,,0.27,0.59,Empoli,0.89,0.89,0.70,0.56,0.32,4.0,1.0,7.0,4.0,4.0,5.0,12.0,284,43,2,2,6,16,0.79,8,24,1,136,148,359,11,,0.32,0.57
65,ITA-Serie A,2324,2023-10-01 Roma-Frosinone,7,7,2023-10-01 18:45:00+00:00,Roma,Frosinone,2 , 0,FT,4230595,https://fotmob.com/matches/roma-vs-frosinone/2uqt4s#4230595,Roma,0.56,0.56,0.36,0.51,0.05,1.0,0.0,8.0,5.0,5.0,3.0,11.0,358,50,1,0,7,12,0.8,3,28,2,156,202,448,19,,0.23,0.42,Frosinone,0.91,0.91,0.00,0.90,0.01,2.0,0.0,4.0,6.0,0.0,4.0,8.0,379,50,2,2,3,11,0.83,2,10,2,164,215,458,12,,0.4,0.34
66,ITA-Serie A,2324,2023-10-01 Udinese-Genoa,7,7,2023-10-01 13:00:00+00:00,Udinese,Genoa,2 , 2,FT,4230596,https://fotmob.com/matches/udinese-vs-genoa/2xlf1t#4230596,Udinese,1.35,1.35,0.16,0.91,0.44,4.0,0.0,7.0,5.0,2.0,4.0,11.0,338,59,3,3,5,12,0.8,8,15,1,184,154,421,23,,0.35,0.42,Genoa,0.77,0.77,0.86,0.69,0.08,1.0,0.0,5.0,3.0,4.0,3.0,8.0,222,41,1,1,0,12,0.74,1,17,2,89,133,300,25,,0.17,0.32
67,ITA-Serie A,2324,2023-10-02 Fiorentina-Cagliari,7,7,2023-10-02 18:45:00+00:00,Fiorentina,Cagliari,3 , 0,FT,4230594,https://fotmob.com/matches/cagliari-vs-fiorentina/2eov63#4230594,Fiorentina,1.16,1.16,1.36,0.93,0.24,7.0,0.0,11.0,5.0,2.0,3.0,14.0,530,60,2,0,4,10,0.89,2,45,1,238,292,595,19,,0.15,0.63,Cagliari,0.80,0.80,0.16,0.69,0.11,0.0,0.0,6.0,2.0,4.0,0.0,6.0,314,40,1,1,2,10,0.8,3,26,2,116,198,391,12,,0.21,0.54
68,ITA-Serie A,2324,2023-10-02 Sassuolo-Monza,7,7,2023-10-02 16:30:00+00:00,Sassuolo,Monza,0 , 1,FT,4230600,https://fotmob.com/matches/monza-vs-sassuolo/1q52rz#4230600,Sassuolo,1.43,1.43,2.04,1.18,0.25,6.0,0.0,10.0,6.0,7.0,9.0,19.0,326,43,2,2,7,8,0.85,5,18,1,176,150,382,18,,0.31,0.5,Monza,1.55,1.55,0.69,1.41,0.14,5.0,0.0,9.0,4.0,4.0,4.0,13.0,444,57,3,2,4,10,0.88,4,42,4,173,271,503,15,,0.29,0.7
69,ITA-Serie A,2324,2023-10-02 Torino-Hellas Verona,7,7,2023-10-02 16:30:00+00:00,Torino,Hellas Verona,0 , 0,FT,4230597,https://fotmob.com/matches/torino-vs-hellas-verona/37b1fo#4230597,Torino,0.56,0.56,0.78,0.47,0.09,1.0,0.0,6.0,5.0,2.0,2.0,8.0,308,55,1,1,10,6,0.74,3,25,1,132,176,418,29,,0.2,0.45,Hellas Verona,0.25,0.25,0.08,0.22,0.04,2.0,0.0,2.0,1.0,2.0,3.0,5.0,258,45,0,0,1,11,0.72,1,26,1,117,141,359,19,,0.13,0.35
70,ITA-Serie A,2324,2023-10-06 Empoli-Udinese,8,8,2023-10-06 16:30:00+00:00,Empoli,Udinese,0 , 0,FT,4230602,https://fotmob.com/matches/empoli-vs-udinese/2feisx#4230602,Empoli,1.27,1.27,0.70,0.95,0.32,7.0,0.0,11.0,8.0,3.0,7.0,18.0,338,59,2,2,5,11,0.78,6,20,3,144,194,434,35,,0.3,0.31,Udinese,0.73,0.73,0.37,0.69,0.04,3.0,0.0,6.0,7.0,1.0,5.0,11.0,201,41,2,2,7,15,0.68,5,29,0,89,112,296,18,,0.25,0.43
71,ITA-Serie A,2324,2023-10-06 Lecce-Sassuolo,8,8,2023-10-06 18:45:00+00:00,Lecce,Sassuolo,1 , 1,FT,4230606,https://fotmob.com/matches/sassuolo-vs-lecce/2mnqb0#4230606,Lecce,1.72,1.72,1.11,0.33,1.39,1.0,0.0,11.0,8.0,4.0,2.0,13.0,246,42,3,2,5,9,0.74,9,27,2,97,149,331,25,,0.39,0.44,Sassuolo,1.70,0.91,0.86,0.90,0.01,5.0,0.0,7.0,8.0,1.0,7.0,14.0,385,58,2,1,3,15,0.84,4,22,0,197,188,461,29,,0.25,0.44
72,ITA-Serie A,2324,2023-10-07 Genoa-AC Milan,8,8,2023-10-07 18:45:00+00:00,Genoa,AC Milan,0 , 1,FT,4230604,https://fotmob.com/matches/ac-milan-vs-genoa/2x6wdb#4230604,Genoa,0.56,0.56,0.45,0.13,0.42,4.0,1.0,4.0,2.0,1.0,3.0,7.0,308,41,0,0,3,10,0.81,8,28,0,133,175,380,14,18,0.53,0.55,AC Milan,0.64,0.64,1.12,0.61,0.03,5.0,0.0,5.0,4.0,3.0,7.0,12.0,475,59,2,1,2,13,0.86,4,13,3,244,231,551,14,19,0.29,0.39
73,ITA-Serie A,2324,2023-10-07 Inter-Bologna,8,8,2023-10-07 13:00:00+00:00,Inter,Bologna,2 , 2,FT,4230609,https://fotmob.com/matches/inter-vs-bologna/2ttfqc#4230609,Inter,0.72,0.72,0.89,0.30,0.41,5.0,0.0,9.0,4.0,5.0,5.0,14.0,522,63,1,1,7,11,0.87,7,20,2,248,274,600,28,30,0.23,0.61,Bologna,1.32,0.53,1.52,0.29,0.24,2.0,0.0,4.0,3.0,3.0,4.0,8.0,279,37,1,0,7,9,0.78,3,12,1,101,178,357,14,7,0.23,0.29
74,ITA-Serie A,2324,2023-10-07 Juventus-Torino,8,8,2023-10-07 16:00:00+00:00,Juventus,Torino,2 , 0,FT,4230605,https://fotmob.com/matches/torino-vs-juventus/37eu56#4230605,Juventus,1.91,1.91,1.12,0.69,1.22,7.0,0.0,11.0,4.0,6.0,6.0,17.0,349,50,4,2,7,10,0.82,7,22,2,148,201,427,13,,0.35,0.45,Torino,0.56,0.56,0.11,0.46,0.10,2.0,0.0,6.0,7.0,1.0,4.0,10.0,352,50,0,0,3,8,0.82,7,18,0,191,161,427,24,,0.35,0.44
75,ITA-Serie A,2324,2023-10-08 Cagliari-Roma,8,8,2023-10-08 16:00:00+00:00,Cagliari,Roma,1 , 4,FT,4230601,https://fotmob.com/matches/cagliari-vs-roma/2g8cb2#4230601,Cagliari,1.71,0.92,1.14,0.71,0.20,4.0,0.0,11.0,10.0,2.0,5.0,16.0,392,58,2,1,4,15,0.84,9,36,1,214,178,468,19,,0.28,0.58,Roma,2.58,2.58,3.39,2.48,0.09,4.0,0.0,8.0,2.0,5.0,3.0,11.0,270,42,6,2,3,13,0.75,3,25,1,112,158,360,16,,0.5,0.44
76,ITA-Serie A,2324,2023-10-08 Frosinone-Hellas Verona,8,8,2023-10-08 13:00:00+00:00,Frosinone,Hellas Verona,2 , 1,FT,4230603,https://fotmob.com/matches/hellas-verona-vs-frosinone/38btif#4230603,Frosinone,1.77,1.77,0.62,1.28,0.49,1.0,3.0,7.0,8.0,2.0,4.0,11.0,340,53,3,2,2,8,0.78,2,19,0,98,242,434,19,10,0.29,0.3,Hellas Verona,0.85,0.85,0.68,0.63,0.22,3.0,0.0,8.0,9.0,4.0,8.0,16.0,277,47,2,2,4,12,0.75,10,28,1,133,144,370,26,27,0.42,0.42
77,ITA-Serie A,2324,2023-10-08 Lazio-Atalanta,8,8,2023-10-08 13:00:00+00:00,Lazio,Atalanta,3 , 2,FT,4230608,https://fotmob.com/matches/atalanta-vs-lazio/2epyoh#4230608,Lazio,1.57,1.57,1.40,1.00,0.57,4.0,1.0,5.0,4.0,4.0,7.0,12.0,387,46,3,1,4,7,0.83,4,23,3,161,226,465,21,,0.4,0.52,Atalanta,0.98,0.98,0.67,0.80,0.17,2.0,0.0,9.0,6.0,4.0,3.0,12.0,461,54,1,1,6,10,0.86,5,18,2,138,323,535,18,,0.26,0.56
78,ITA-Serie A,2324,2023-10-08 Monza-Salernitana,8,8,2023-10-08 10:30:00+00:00,Monza,Salernitana,3 , 0,FT,4230607,https://fotmob.com/matches/salernitana-vs-monza/1e6y90#4230607,Monza,2.98,2.20,2.12,2.00,0.20,4.0,1.0,12.0,5.0,7.0,4.0,16.0,421,58,4,3,7,8,0.86,0,13,0,111,310,488,16,25,0.0,0.33,Salernitana,0.58,0.58,1.20,0.45,0.13,1.0,2.0,5.0,2.0,5.0,3.0,8.0,286,42,1,1,7,16,0.81,3,10,2,168,118,352,17,14,0.23,0.5
79,ITA-Serie A,2324,2023-10-08 SSC Napoli-Fiorentina,8,8,2023-10-08 18:45:00+00:00,SSC Napoli,Fiorentina,1 , 3,FT,4230610,https://fotmob.com/matches/fiorentina-vs-ssc-napoli/2swm0q#4230610,SSC Napoli,1.75,0.96,1.95,0.95,0.02,6.0,1.0,13.0,6.0,4.0,3.0,16.0,483,54,2,1,6,4,0.88,3,23,2,187,296,551,18,29,0.2,0.61,Fiorentina,2.07,2.07,1.82,1.81,0.26,4.0,2.0,9.0,5.0,3.0,3.0,12.0,404,46,2,0,4,14,0.85,4,34,3,209,195,476,22,17,0.5,0.52
80,ITA-Serie A,2324,2023-10-21 Hellas Verona-SSC Napoli,9,9,2023-10-21 13:00:00+00:00,Hellas Verona,SSC Napoli,1 , 3,FT,4230613,https://fotmob.com/matches/ssc-napoli-vs-hellas-verona/3851k0#4230613,Hellas Verona,1.27,1.27,1.30,0.95,0.32,0.0,0.0,11.0,6.0,9.0,4.0,15.0,258,40,0,0,5,12,0.8,7,24,0,122,136,323,22,18,0.27,0.43,SSC Napoli,2.34,2.34,2.77,1.99,0.35,6.0,1.0,14.0,6.0,10.0,8.0,22.0,454,60,4,2,8,9,0.87,4,36,2,241,213,520,11,30,0.31,0.54
81,ITA-Serie A,2324,2023-10-21 Sassuolo-Lazio,9,9,2023-10-21 18:45:00+00:00,Sassuolo,Lazio,0 , 2,FT,4230618,https://fotmob.com/matches/sassuolo-vs-lazio/28x1ic#4230618,Sassuolo,0.52,0.52,0.09,0.47,0.05,3.0,0.0,3.0,4.0,2.0,6.0,9.0,433,51,0,0,5,6,0.84,1,31,0,174,259,518,21,7,0.08,0.52,Lazio,2.27,2.27,1.75,2.06,0.22,2.0,3.0,13.0,10.0,6.0,5.0,18.0,420,49,5,3,7,10,0.86,5,30,4,143,277,490,19,42,0.26,0.56
82,ITA-Serie A,2324,2023-10-21 Torino-Inter,9,9,2023-10-21 16:00:00+00:00,Torino,Inter,0 , 3,FT,4230616,https://fotmob.com/matches/inter-vs-torino/2t8ghc#4230616,Torino,0.39,0.39,0.68,0.23,0.16,2.0,0.0,4.0,2.0,3.0,3.0,7.0,319,46,1,1,2,13,0.84,5,18,1,160,159,382,19,19,0.21,0.4,Inter,2.52,1.73,2.63,0.92,0.81,4.0,0.0,10.0,6.0,4.0,4.0,14.0,383,54,3,1,4,8,0.84,5,22,0,140,243,456,17,27,0.45,0.51
83,ITA-Serie A,2324,2023-10-22 AC Milan-Juventus,9,9,2023-10-22 18:45:00+00:00,AC Milan,Juventus,0 , 1,FT,4230617,https://fotmob.com/matches/ac-milan-vs-juventus/2tc0mu#4230617,AC Milan,0.31,0.31,0.16,0.21,0.10,3.0,0.0,4.0,3.0,1.0,3.0,7.0,363,52,0,0,6,12,0.84,2,20,0,176,187,434,21,11,0.06,0.43,Juventus,1.43,1.43,1.32,1.32,0.11,4.0,0.0,7.0,6.0,4.0,7.0,14.0,356,48,2,2,3,16,0.87,3,25,2,193,163,410,23,21,0.13,0.6
84,ITA-Serie A,2324,2023-10-22 Atalanta-Genoa,9,9,2023-10-22 16:00:00+00:00,Atalanta,Genoa,2 , 0,FT,4230611,https://fotmob.com/matches/atalanta-vs-genoa/2wqssb#4230611,Atalanta,1.33,1.33,2.74,1.20,0.13,4.0,1.0,10.0,1.0,8.0,3.0,13.0,462,57,2,1,8,17,0.84,4,22,1,280,182,552,13,28,0.27,0.37,Genoa,0.99,0.99,0.78,0.52,0.46,2.0,1.0,7.0,9.0,4.0,8.0,15.0,312,43,1,1,4,9,0.76,4,29,1,146,166,412,24,11,0.24,0.47
85,ITA-Serie A,2324,2023-10-22 Bologna-Frosinone,9,9,2023-10-22 13:00:00+00:00,Bologna,Frosinone,2 , 1,FT,4230612,https://fotmob.com/matches/bologna-vs-frosinone/383rul#4230612,Bologna,1.52,1.52,1.30,1.43,0.08,1.0,0.0,8.0,5.0,6.0,4.0,12.0,393,55,3,2,4,10,0.83,3,14,1,158,235,473,18,24,0.21,0.34,Frosinone,1.51,0.72,1.38,0.49,0.23,1.0,0.0,8.0,6.0,5.0,4.0,12.0,312,45,1,0,5,14,0.81,3,21,1,152,160,384,22,23,0.23,0.57
86,ITA-Serie A,2324,2023-10-22 Roma-Monza,9,9,2023-10-22 10:30:00+00:00,Roma,Monza,1 , 0,FT,4230620,https://fotmob.com/matches/monza-vs-roma/1wp34b#4230620,Roma,1.73,1.73,1.21,1.34,0.39,11.0,2.0,15.0,6.0,4.0,6.0,21.0,378,51,3,2,8,11,0.86,11,28,3,234,144,442,18,40,0.39,0.67,Monza,0.45,0.45,0.54,0.30,0.15,2.0,0.0,4.0,5.0,4.0,7.0,11.0,377,49,0,0,5,11,0.87,4,27,2,204,173,433,10,19,0.29,0.52
87,ITA-Serie A,2324,2023-10-22 Salernitana-Cagliari,9,9,2023-10-22 13:00:00+00:00,Salernitana,Cagliari,2 , 2,FT,4230614,https://fotmob.com/matches/salernitana-vs-cagliari/1v2i4i#4230614,Salernitana,1.52,0.74,1.31,0.59,0.14,2.0,0.0,8.0,9.0,2.0,5.0,13.0,249,48,1,0,8,11,0.78,2,24,1,130,119,321,23,22,0.09,0.44,Cagliari,1.66,1.66,1.46,1.56,0.10,3.0,0.0,10.0,4.0,6.0,3.0,13.0,273,52,2,0,5,12,0.78,4,35,3,131,142,348,21,21,0.17,0.55
88,ITA-Serie A,2324,2023-10-23 Fiorentina-Empoli,9,9,2023-10-23 18:45:00+00:00,Fiorentina,Empoli,0 , 2,FT,4230615,https://fotmob.com/matches/empoli-vs-fiorentina/2eqp0i#4230615,Fiorentina,1.05,1.05,0.90,0.70,0.34,5.0,0.0,14.0,7.0,7.0,5.0,19.0,511,72,0,0,13,13,0.87,11,42,2,291,220,588,29,49,0.25,0.66,Empoli,1.46,1.46,1.65,1.40,0.05,2.0,0.0,6.0,2.0,3.0,1.0,7.0,154,28,4,2,3,17,0.65,4,14,5,57,97,237,19,12,0.5,0.25
89,ITA-Serie A,2324,2023-10-23 Udinese-Lecce,9,9,2023-10-23 16:30:00+00:00,Udinese,Lecce,1 , 1,FT,4230619,https://fotmob.com/matches/udinese-vs-lecce/2trgf0#4230619,Udinese,2.49,1.71,2.00,1.43,0.28,3.0,0.0,7.0,3.0,6.0,5.0,12.0,230,44,4,3,2,11,0.72,2,14,2,111,119,319,33,19,0.14,0.29,Lecce,0.78,0.78,0.13,0.32,0.47,3.0,0.0,5.0,8.0,1.0,7.0,12.0,307,56,1,0,7,15,0.79,5,30,2,132,175,390,21,18,0.23,0.6
